"","sew1","pass2","ret3","red4","grn5","blu6","pur7","yel8","cer9","wes10","sew11","sewa","passa","reta","reda","grna","blua","pura","yela","cera","wesa","pass","ret","red","grn","blu","pur","yel","cer","wes","sew","passt","rett","redt","grnt","blut","purt","yelt","cert","west","sew14","pass14","ret14","red14","grn14","blu14","pur14","yel14","cer14","wes14"
"11",99.2616569518837,"word",1.0527909224793,0.740953300148249,2.68223460065201,336,11,"pec",1,5056.08646086889,98.4865362954866,101.487988803048,"word",-0.163182513189745,0.735579872969538,3.84018750162795,804,11,"pec",1,5345.89604737818,"word",-1.73145573868208,0.747942638816312,0.574243131559342,753,11,"pec",1,5058.45544668176,98.6492120802128,"word",1.03519431916818,0.885272156214342,9.07061783596873,784,11,"pec",1,4779.62256067251,100.172087984065,"word",-0.919524415628435,0.985526445088908,3.49614076782018,497,11,"pec",1,5082.99981907303
"12",98.4944869269277,"word",-0.657413909250433,0.26458289171569,4.85781115712598,741,12,"pec",1,4597.80039390015,98.5842185224862,98.5473908747731,"word",-0.271665213817032,0.300347999902442,8.00819466821849,593,12,"pec",1,4882.99860074664,"word",0.768052958821835,0.618760084034875,0.714198597706854,78,12,"pec",1,5512.71561981594,100.325556145133,"word",-1.08296658138583,0.471475499216467,9.40799708012491,324,12,"pec",1,4695.72568380463,99.0014521551426,"word",-0.295765069850229,0.629203408258036,7.94229716528207,279,12,"pec",1,4939.27436342254
"13",99.6408799503699,"word",-0.778621935238925,0.458545472240075,1.04499146575108,307,13,"pec",1,5231.38441532344,102.036087535657,103.083234547886,"word",0.180923326356195,0.61303527187556,0.214158580638468,950,13,"pec",1,4927.71597019925,"word",0.930820377489988,0.169296029722318,5.72733303764835,592,13,"pec",1,5156.1259815188,99.3078695014864,"word",-0.21669174112638,0.273308320203796,8.42141573084518,818,13,"pec",1,5364.35867705399,98.0948740746243,"word",-0.0344908612645245,0.698391459183767,2.57772386772558,588,13,"pec",1,4820.89317060608
"14",101.073004183754,"word",1.33402215120777,0.0375607393216342,8.79857716849074,699,14,"pec",1,5411.16750470158,100.289324890639,100.413166227858,"word",-0.298671736717521,0.136624397244304,2.60212645400316,229,14,"pec",1,4773.11162763018,"word",-0.795418244399524,0.127000268315896,1.52757204137743,242,14,"pec",1,5051.20811385278,96.6250810525122,"word",-1.63900038872936,0.69793690321967,3.72827291721478,802,14,"pec",1,5059.07915531327,99.4632213486522,"word",-1.11451491660663,0.344141591340303,9.6844680304639,445,14,"pec",1,5088.90776595454
"15",99.9201246559141,"word",-0.779282277103228,0.362730407854542,5.59871152974665,179,15,"pec",1,5230.33255780752,101.456238783473,99.2269738880118,"word",0.580434425199777,0.236063295276836,1.86960241524503,204,15,"pec",1,4737.77595402293,"word",-0.257929721043398,0.123674858128652,7.72060601506382,297,15,"pec",1,5009.1176692164,99.3006967833337,"word",0.811187716854526,0.345918755745515,9.97628779150546,1,15,"pec",1,4673.75052780446,100.412558864458,"word",-1.34412186590251,0.648498960770667,5.85586034459993,783,15,"pec",1,4857.06427314207
"16",102.133258600466,"word",2.25824637675959,0.877890852279961,3.04607731290162,135,16,"pec",1,4959.67273715948,100.12683899211,100.452095602595,"word",1.79097903250969,0.626255959039554,1.28455141792074,246,16,"pec",1,4699.16884322265,"word",0.268987434403056,0.665020494023338,9.64670086046681,623,16,"pec",1,4942.16736378199,102.083115818312,"word",-0.900105621022572,0.819157916586846,2.22834167769179,937,16,"pec",1,4823.00636800646,100.44602579297,"word",1.3412652428457,0.957357797306031,1.96492080809548,837,16,"pec",1,4709.46764876446
"17",100.710034357023,"word",1.07840676581384,0.26504595624283,4.21238411450759,259,17,"pec",1,4927.04665202285,100.574463269237,101.306680714738,"word",0.404887469779744,0.888745472067967,8.10112881474197,60,17,"pec",1,4515.38854802841,"word",-0.904020984498538,0.996685029473156,2.07387699279934,884,17,"pec",1,5068.98084368044,99.5323183520245,"word",0.901774691661919,0.0245535282883793,6.79741868749261,698,17,"pec",1,4926.94007381744,100.689980293511,"word",-0.203893769882188,0.620153489755467,7.83114873804152,299,17,"pec",1,5159.42835497194
"18",101.566484356029,"word",0.399036493763341,0.152817257214338,8.93548743566498,786,18,"pec",1,4678.37990212753,100.515347500544,100.609284563445,"word",0.687186300547198,0.406758509809151,7.93713433202356,468,18,"pec",1,5096.93991113408,"word",-0.920445932887767,0.865583220031112,7.8211582149379,127,18,"pec",1,5129.46278726681,101.271411763315,"word",-0.606859025669727,0.582244763150811,3.3661013096571,417,18,"pec",1,5201.21724672579,101.598517756784,"word",1.78865149929771,0.403626466635615,9.23896266613156,19,18,"pec",1,5037.52219845912
"19",100.0681082448,"word",1.04045456094032,0.386136562330648,0.0896719307638705,218,19,"pec",1,4786.7114059192,98.7513402386099,100.465041293567,"word",-0.594064733163227,0.525910059688613,4.43682147655636,916,19,"pec",1,4917.29296737352,"word",-0.806608013406223,0.854643809143454,6.13083553500473,245,19,"pec",1,5178.84766074265,99.6599004993746,"word",0.256154936418001,0.436576429288834,7.69423784688115,346,19,"pec",1,4645.60086774249,101.314212474257,"word",1.19809130366555,0.6807900685817,5.40840200381353,100,19,"pec",1,5462.56715412461
"20",100.252010718124,"word",2.06624316887571,0.0384937257040292,7.02890350017697,827,20,"pec",1,5014.93327838404,100.876512058127,99.4251516990908,"word",-0.25625540880029,0.608946536667645,3.0495225219056,311,20,"pec",1,5271.52765527907,"word",-0.240354534223869,0.728326631709933,8.7798517360352,212,20,"pec",1,5192.63306953573,101.4925848509,"word",0.872410386061428,0.297637604409829,2.47361128451303,580,20,"pec",1,5046.72559429109,101.951911094594,"word",-0.967990556199927,0.195006121648476,2.90885651018471,504,20,"pec",1,5184.84218257957
"21",100.810245057304,"word",2.19754373511842,0.536759870592505,4.32311362586915,153,21,"pec",1,4660.95099197861,99.5997939108274,97.8046859142192,"word",-0.342555469489911,0.871417131042108,8.06170857744291,30,21,"pec",1,5088.97896514096,"word",1.01366232087864,0.468395619420335,9.05081419972703,125,21,"pec",1,5122.57255807453,99.5671460016589,"word",-1.25233943454371,0.963988124392927,9.75806538946927,336,21,"pec",1,4883.32899615156,99.5530876132032,"word",-1.23300185670238,0.288795146392658,0.943741647060961,269,21,"pec",1,5131.67457209957
"22",99.0689459493647,"word",1.4297445388815,0.999504032311961,4.8406447796151,846,22,"pec",1,5142.99093369006,100.317000507981,100.621684683244,"word",-0.208523601351369,0.705398528836668,8.97660912713036,945,22,"pec",1,4678.4053688049,"word",-0.342901483116967,0.0156092876568437,6.456275859382,885,22,"pec",1,5391.62040406252,99.0495032057665,"word",-1.40859482303905,0.735804451163858,8.47112260526046,367,22,"pec",1,4951.11129055085,99.4829185664247,"word",0.397565744180966,0.747961209155619,6.63621655665338,771,22,"pec",1,5164.62053597708
"23",100.068321525922,"word",-1.30155793145078,0.648276807973161,8.99731100071222,724,23,"pec",1,5003.78240805103,100.163186882981,100.379957285154,"word",-0.199243431818851,0.725339936325327,2.77135497191921,738,23,"pec",1,5316.32598033421,"word",0.372985454779677,0.789885925129056,7.5825960887596,965,23,"pec",1,4968.07906744484,100.733508857816,"word",-1.0876481086709,0.901083428645507,3.34708099486306,279,23,"pec",1,4962.86215815586,99.1603047281432,"word",0.823907163944599,0.450347089441493,3.33362348843366,425,23,"pec",1,5311.0773338396
"24",99.5693739984532,"word",0.794268644350439,0.953797888243571,9.16508371708915,320,24,"pec",1,5046.32520135363,100.864389912323,99.8189782533333,"word",-0.0543001786963718,0.438322744565085,9.02294513070956,433,24,"pec",1,4901.85206609065,"word",-0.160246070572137,0.871386382263154,8.50298377452418,605,24,"pec",1,4863.38097300463,99.3287358597376,"word",-1.35349751080547,0.792537080589682,9.09255234058946,544,24,"pec",1,5035.77843573413,99.7217764676252,"word",-0.606751732956561,0.882709732977673,7.48787862481549,317,24,"pec",1,5228.73295527476
"25",100.792946174001,"word",0.570868853234885,0.919820111477748,1.83098680805415,685,25,"pec",1,5080.16928571635,100.372304806938,101.01670819248,"word",-0.456195682025957,0.801555511774495,5.13928231550381,542,25,"pec",1,4798.75421897125,"word",-0.121005320003757,0.924116249894723,2.53486425150186,289,25,"pec",1,5010.22249415126,99.4067310403432,"word",0.539920194737324,0.711301381001249,5.91208946891129,913,25,"pec",1,5067.59910347474,98.7247474096745,"word",0.620051194992818,0.97834749543108,6.7938360827975,864,25,"pec",1,4811.41248109501
"26",100.930172700796,"word",0.340477170948221,0.824474399443716,0.196103218477219,539,26,"pec",1,4942.65221808245,100.452536969208,99.2109686741218,"word",0.527243271001533,0.978520230157301,2.17952815815806,425,26,"pec",1,4920.22578852093,"word",0.442919291116573,0.108265899820253,2.38070796476677,725,26,"pec",1,4994.28859426042,100.056427068436,"word",1.74821639254191,0.993480199249461,8.50109539460391,496,26,"pec",1,5094.28787068825,99.7749424027498,"word",-0.585100847355798,0.657232330646366,6.30808386253193,881,26,"pec",1,4975.41487824234
"27",100.715165094829,"word",1.19401597716164,0.699131500907242,6.28020191565156,581,27,"pec",1,4481.98716005815,100.969811768249,100.502471555765,"word",-1.03826631839154,0.245798570802435,8.28818514244631,299,27,"pec",1,4977.29961665067,"word",-0.764423696475814,0.0718892405275255,0.330846039578319,266,27,"pec",1,4622.7040601618,97.8439300451944,"word",0.779852979868933,0.521432659355924,5.45919191325083,437,27,"pec",1,5127.89037352747,100.591006851073,"word",-0.925936124494922,0.611098180292174,5.04769294755533,944,27,"pec",1,5100.63955351404
"28",100.19725450663,"word",1.1457163721073,0.184319234918803,7.55420268978924,546,28,"pec",1,4683.1332916143,101.000194479387,98.9114738188027,"word",0.360197016929713,0.745998698519543,1.62432332988828,539,28,"pec",1,5030.46883643879,"word",2.05260551554532,0.500926370033994,8.02825718652457,312,28,"pec",1,4990.15651500036,101.18378617013,"word",-0.804464385404343,0.449684953317046,2.79771152185276,475,28,"pec",1,4989.44322937997,98.1056260449459,"word",0.596701379331201,0.895685870200396,4.2129999678582,740,28,"pec",1,4936.24953934302
"29",99.1770938113991,"word",-1.21513270572185,0.0300149633549154,3.97045811638236,696,29,"pec",1,5030.98980964751,97.8920982070016,100.413517107555,"word",1.21066038729426,0.154967016773298,1.47747106617317,859,29,"pec",1,5119.34834406943,"word",-0.78034337898858,0.769289847463369,5.15982076060027,442,29,"pec",1,5259.98344407921,99.2431203492721,"word",-0.32866440263465,0.995691665448248,1.27360304351896,304,29,"pec",1,5158.78814352489,99.2705980412329,"word",1.53892661945853,0.415570675162598,5.70138123352081,425,29,"pec",1,5112.58385658408
"30",98.8484289843576,"word",-0.25300833659791,0.208636346273124,6.84013328980654,57,30,"pec",1,4968.6072839034,101.018405330242,100.634921451548,"word",1.15160836949757,0.986468007555231,2.07900596316904,994,30,"pec",1,5252.66277825109,"word",0.196244189083652,0.422672400716692,1.31613394943997,924,30,"pec",1,4831.33335928816,100.411571228662,"word",0.0259566332342034,0.226671648677438,6.09555958304554,363,30,"pec",1,5270.05626957507,101.088250750713,"word",0.607944438564384,0.770322474185377,4.94974526809528,108,30,"pec",1,4952.74028514274
"31",101.236919708193,"word",0.165697723701378,0.855494098970667,1.30629138788208,245,31,"pec",1,5198.505162385,101.356433314997,99.5723205475403,"word",0.0347044696779325,0.923347310628742,9.62497420841828,719,31,"pec",1,4861.61227501663,"word",-1.76138499611251,0.647868505911902,0.172302830033004,879,31,"pec",1,4956.48624242774,100.955929149364,"word",-0.355868119508313,0.865875147050247,4.62611234281212,169,31,"pec",1,4684.96349080468,100.082856448585,"word",2.15438517308021,0.285135541576892,2.13028758764267,686,31,"pec",1,4893.44821728018
"32",100.013444651754,"word",-1.05468464392239,0.59667221759446,0.539467956405133,298,32,"pec",1,5188.61071061482,97.6502246833209,100.291257063427,"word",0.598919504453354,0.307901262538508,3.26303058303893,672,32,"pec",1,4921.44332318456,"word",0.250306614620735,0.269937685225159,7.6750931260176,289,32,"pec",1,5124.49217828705,99.6272687472109,"word",0.484316644490117,0.347192216664553,6.09400835819542,134,32,"pec",1,5157.40661022706,99.1347611627338,"word",2.28777188728984,0.405708641977981,0.0938360206782818,783,32,"pec",1,5149.01964577225
"33",100.699517478191,"word",0.493906206137161,0.904780578101054,1.26537142787129,573,33,"pec",1,5377.68414356675,100.675041419668,99.1856499254831,"word",0.287200239387786,0.636003305437043,5.1699068187736,466,33,"pec",1,5114.94740593533,"word",-1.08034841164271,0.257552099181339,4.65756833087653,243,33,"pec",1,5275.47389536873,99.9433943051856,"word",-1.03167615506046,0.0234918070491403,6.09796408563852,311,33,"pec",1,4969.32592465663,99.2318838198908,"word",0.479431144137599,0.079284894047305,4.51631091767922,305,33,"pec",1,5276.47130096203
"34",101.108419182886,"word",0.28850551605035,0.0719144984614104,3.26388973044232,556,34,"pec",1,5511.89071782355,99.2337523890034,100.817909733695,"word",-1.80880004506256,0.518673155689612,9.22974477289245,55,34,"pec",1,5184.05199945374,"word",-0.333657174281462,0.127403559396043,7.6641635899432,939,34,"pec",1,5127.33145784667,100.214931144987,"word",0.309138169578335,0.89081465289928,5.69506835890934,538,34,"pec",1,4984.10786284449,99.3206142099642,"word",-1.3422396527014,0.835334353614599,5.09592178976163,776,34,"pec",1,5147.92059752705
"35",99.4288400339105,"word",-0.167878456250405,0.179091278463602,5.17084112158045,593,35,"pec",1,4572.89119524444,101.116901616689,100.858232193568,"word",-0.211201734996304,0.777948165312409,1.11658981535584,456,35,"pec",1,4966.39708257326,"word",0.476281640408825,0.589574596844614,9.29255719063804,714,35,"pec",1,4975.45049415513,101.180545785326,"word",0.577164247930018,0.291381522547454,8.33350162487477,127,35,"pec",1,4800.4938429887,100.555463967177,"word",0.473934792013096,0.368539618095383,7.68061609240249,847,35,"pec",1,4796.6001629714
"36",99.7942872624508,"word",0.6738856503242,0.922495506005362,5.23830434773117,486,36,"pec",1,4956.02368615017,98.7704752150048,102.734949374108,"word",0.600672017166732,0.238170242635533,9.46529516018927,730,36,"pec",1,5015.39841108471,"word",-0.660193611349118,0.923950484488159,7.24769569467753,756,36,"pec",1,4937.91957257031,99.0943261001374,"word",1.92398285097652,0.982257055584341,8.3844437636435,644,36,"pec",1,4785.06711100126,98.7058498617474,"word",-2.08102718577006,0.229818689636886,0.0695371883921325,691,36,"pec",1,5195.90162791747
"37",100.832301413412,"word",1.63460365968504,0.342596438946202,4.0062440210022,319,37,"pec",1,5008.23394334374,99.2567018815847,99.6843866704822,"word",-2.00666421336263,0.437066815095022,7.34212676761672,241,37,"pec",1,5245.5627066708,"word",0.106223111930145,0.104510190431029,0.238924950826913,483,37,"pec",1,5016.40083921412,100.125464314395,"word",-0.597770777298803,0.295773546211421,3.400013896171,34,37,"pec",1,4809.53457095548,99.2282832133074,"word",-0.415508236294431,0.295068294042721,7.851146904286,719,37,"pec",1,5300.38535339415
"38",102.165273852119,"word",-1.79499219626452,0.917136982781813,4.36333490302786,183,38,"pec",1,5051.14753678647,100.385888691048,98.8992287603869,"word",0.293618849598086,0.306527971290052,4.800918281544,683,38,"pec",1,5028.26612991166,"word",2.27011695838498,0.266095931176096,5.32715691486374,972,38,"pec",1,5322.40850719227,97.7905645802635,"word",0.85106950361342,0.971613890025765,9.39644603524357,730,38,"pec",1,4962.99077416874,99.1332355860824,"word",-0.241266945562058,0.801111143548042,8.837612378411,855,38,"pec",1,4843.12778730566
"39",99.128009593742,"word",-0.495040411026876,0.793899518670514,3.69798952015117,595,39,"pec",1,5013.25165689357,99.3535778658497,98.9721438171448,"word",1.23620360965891,0.667556753149256,4.43835227750242,353,39,"pec",1,4741.39783428952,"word",0.741183456273004,0.202645558631048,0.203415190335363,400,39,"pec",1,5047.25481229729,100.999142545441,"word",0.204756552175895,0.942670674761757,9.91600314853713,781,39,"pec",1,5215.12118376321,99.586374086911,"word",-0.716876797089329,0.751306384569034,4.77317496435717,869,39,"pec",1,5366.42719771293
"40",100.144961687539,"word",0.773750942248052,0.629178375471383,9.04096662299708,263,40,"pec",1,5069.76542025548,99.4727244404825,99.9347298344436,"word",-1.55235777853373,0.340393687365577,7.22089073853567,804,40,"pec",1,5136.22315967047,"word",0.725633066373145,0.682251021498814,7.0270137861371,79,40,"pec",1,4966.03701294261,99.1042615856314,"word",-0.518243872033947,0.767119834665209,5.99644800415263,71,40,"pec",1,5288.13119332331,100.030962047163,"word",0.956752722416251,0.555918354773894,4.24442797433585,589,40,"pec",1,4967.7806828416
"41",100.121634393419,"word",-0.609581548431641,0.79991292161867,1.75432351883501,494,41,"pec",1,5178.03132022811,100.679043250128,98.7642303742984,"word",-0.467236352478525,0.53825884941034,4.15749304695055,990,41,"pec",1,4777.2992700624,"word",-0.425646205393399,0.898746601305902,3.88962771976367,371,41,"pec",1,4777.4341037895,99.6930527446008,"word",0.701343047680168,0.0405047803651541,6.96568328654394,70,41,"pec",1,5089.69791361522,98.6408008827664,"word",-0.832617682092503,0.446326196426526,9.94453703286126,971,41,"pec",1,4742.22027120914
"42",99.34561425205,"word",-1.1665257941448,0.772992634447291,3.83301175199449,874,42,"pec",1,5202.49164913741,99.0542884384772,100.246629474979,"word",0.69961351763069,0.670050649670884,6.43374632112682,485,42,"pec",1,5169.81229705278,"word",0.256030385492084,0.574463141616434,9.92409370141104,201,42,"pec",1,4930.62307728953,100.110519951393,"word",0.0808202340299307,0.520239934092388,7.25279370555654,591,42,"pec",1,4725.40146997947,100.724582512165,"word",-0.539235347645213,0.997655278537422,8.9062625868246,845,42,"pec",1,4990.2330430562
"43",99.1574025870168,"word",0.0694506299281486,0.465409634169191,2.20876823645085,46,43,"pec",1,5167.36391932973,100.151767348528,101.084889547983,"word",-0.293778476885357,0.409564669011161,8.93028223654255,886,43,"pec",1,5218.69216031774,"word",-0.122208697811853,0.789407473988831,3.12702200608328,48,43,"pec",1,4598.18119009089,99.1306033770839,"word",1.30144454323072,0.190908423392102,7.4619728513062,948,43,"pec",1,5161.5197135622,98.7155629153707,"word",-0.209900209959454,0.253420050023124,9.02680007275194,882,43,"pec",1,5023.57907995399
"44",99.6524769074437,"word",0.469354888596461,0.4446732243523,4.94950871681795,715,44,"pec",1,5364.8493719132,102.66151030734,98.6028136112835,"word",1.11361822591228,0.680718912743032,4.47606941219419,392,44,"pec",1,4669.84477360381,"word",0.398882763648771,0.783092189813033,2.74269652087241,423,44,"pec",1,4802.18594588229,99.5280316855791,"word",0.0502500192179312,0.416507621994242,0.804837392643094,316,44,"pec",1,4947.71706069291,102.073864441887,"word",-0.425561395563843,0.854351280257106,2.62149017537013,510,44,"pec",1,5360.545061249
"45",100.850949407621,"word",-0.217543408926655,0.976128052920103,9.01578122051433,499,45,"pec",1,5304.28193401257,99.3298799053957,99.0126938766011,"word",0.0062326634419567,0.945354831870645,5.19361636135727,730,45,"pec",1,4740.1187276144,"word",-1.0917799301656,0.8485826656688,4.69356150832027,343,45,"pec",1,5055.73009360876,99.016533286163,"word",-1.43009679025479,0.212498805718496,4.85574455698952,804,45,"pec",1,4860.11013977739,99.2174094623325,"word",1.05918597822733,0.340056813322008,9.1896526585333,575,45,"pec",1,5021.37098171699
"46",99.3634593533602,"word",0.9101761585007,0.576822665752843,9.5969899604097,285,46,"pec",1,5138.33720327256,100.996569351014,100.819275133386,"word",0.217017696682566,0.422226015711203,4.44628942525014,853,46,"pec",1,5040.2795996501,"word",-0.400700776996439,0.708848639624193,5.46435697004199,902,46,"pec",1,5201.89976544321,99.8182438715472,"word",-0.604673260761897,0.0851136744022369,4.37462191330269,780,46,"pec",1,4782.48599558094,100.427451957389,"word",0.0976267151311732,0.292792643653229,1.22194467112422,269,46,"pec",1,5367.48763001624
"47",101.342592987313,"word",1.51049175211563,0.436211397638544,6.03257434209809,816,47,"pec",1,5093.35553568103,98.9507429537702,98.4812640280068,"word",-0.245908436638784,0.598710232647136,3.33418513415381,841,47,"pec",1,5174.60697154688,"word",-1.34312389623761,0.112804797943681,8.7669750652276,786,47,"pec",1,5148.70135821313,98.7287931830624,"word",0.245916438959505,0.57700208062306,3.60922697465867,482,47,"pec",1,5251.84608787544,98.0495482665866,"word",-1.06107421280299,0.671579556306824,7.44725214317441,853,47,"pec",1,5403.07163059922
"48",100.549193007103,"word",0.40686956703824,0.806242479011416,4.84094245126471,686,48,"pec",1,4602.18858045187,99.681714472475,98.5678022750472,"word",-0.960150317507127,0.892707468010485,3.71339948615059,532,48,"pec",1,4742.74275217948,"word",-1.08645954560468,0.416247970890254,6.43456011544913,555,48,"pec",1,5138.98045121799,97.4929449999597,"word",-0.607303281518236,0.48392342729494,9.91953210206702,827,48,"pec",1,5075.36724639251,99.1100693367855,"word",-0.613711311269531,0.651480112690479,8.46835430245847,448,48,"pec",1,5108.65290962104
"49",99.7544191201201,"word",-0.833613235776395,0.101677481783554,0.37075289292261,626,49,"pec",1,4967.10175295592,98.8534605408663,99.9439384562242,"word",-1.09286557271938,0.89679371425882,9.06798131298274,270,49,"pec",1,4706.75324281571,"word",0.568433006418448,0.241763307712972,8.12869342276827,955,49,"pec",1,4990.70605986355,98.949262987017,"word",-0.0309881480310931,0.794093017000705,5.35306456498802,387,49,"pec",1,5011.82048614922,101.246070338349,"word",-2.49427869188009,0.873171056155115,5.01251518260688,965,49,"pec",1,4783.65863476419
"50",99.9256294741503,"word",0.103145633873621,0.322172985645011,1.42997125396505,666,50,"pec",1,5102.17942933525,99.1901951128678,98.6679773772397,"word",-0.847692923715492,0.787432661745697,9.03029177105054,900,50,"pec",1,5312.1919168069,"word",1.00311911409282,0.0484763304702938,7.99508732743561,10,50,"pec",1,4589.58906362118,99.2334609712386,"word",1.40199146213972,0.700449784519151,5.1218848535791,280,50,"pec",1,5136.47763451389,101.390145368475,"word",0.037514487728777,0.671173932496458,3.06369848549366,483,50,"pec",1,4692.74523260017
